,skootar_id,normal_job,car_night,rbh_night,skt_job,night,full_time,purchasing_service,cheque_collecting,promptpay,pay_lte_100,need_food_box,doc_processing,schedule,level
1273,SK2245,3,3,0,3,0,0,0,0,0,1,0,0,0,0.0
1274,SK8949,707,707,0,707,2,0,0,0,7,92,0,11,52,0.0
1275,SK8846,81,81,0,81,1,0,0,3,0,38,0,9,16,0.0
1276,SK8978,84,84,0,84,0,0,0,0,1,22,0,10,17,0.0
1277,SK8933,1633,1633,0,1633,4,2,17,0,6,373,325,14,364,
1278,SK1139,42,42,0,42,0,0,0,1,3,1,0,2,2,0.0
1279,SK8904,9,9,0,9,0,0,0,0,0,3,0,2,0,0.0
1280,SK5662,566,566,0,566,0,0,0,15,0,199,0,88,213,1.0
1281,SK8955,39,39,0,39,0,0,0,0,0,3,0,8,10,0.0
1282,SK2841,150,150,0,150,1,0,0,5,10,21,21,20,28,0.0
1283,SK4655,5,5,0,5,0,0,0,1,0,1,0,1,0,0.0
1284,SK8429,2,2,0,2,0,0,0,0,0,1,0,0,0,0.0
1285,SK8913,1,1,0,1,0,0,0,0,0,0,0,1,1,0.0
1286,SK2432,289,289,0,289,2,0,0,4,21,25,0,10,23,0.0
1287,SK8187,364,364,0,364,0,0,0,19,0,99,0,60,25,1.0
1288,SK1817,1504,1504,360,291,0,0,3,8,17,105,7,29,12,
1289,SK8957,40,40,0,40,0,0,0,0,1,15,0,9,4,0.0
1290,SK8265,2,2,0,2,0,0,0,0,1,1,0,0,1,0.0
1291,SK2963,5,5,0,5,0,0,0,0,0,0,0,1,2,0.0
1292,SK8950,3,3,0,3,0,0,0,0,0,2,0,0,0,0.0
1293,SK7585,12,12,0,12,0,0,0,0,0,2,0,0,0,0.0
1294,SK8048,2,2,0,2,0,0,0,0,0,0,1,0,0,0.0
1295,SK9232,2,2,0,2,0,0,0,0,0,0,1,0,0,0.0
1296,SK8966,23,23,0,23,0,0,0,0,2,12,0,6,1,0.0
1297,SK5987,1103,1103,2,766,0,21,112,0,29,493,170,4,147,
1298,SK8983,9,9,0,9,0,1,0,0,0,5,0,1,3,0.0
1299,SK8844,1084,1084,14,441,1,7,6,4,33,73,36,7,115,0.0
1300,SK8503,90,90,0,90,6,0,0,0,0,28,0,2,9,0.0
1301,SK8351,1009,1009,2,659,0,0,1,42,50,19,38,108,54,1.0
1302,SK8547,18,18,0,18,0,0,0,0,0,5,0,1,1,0.0
1303,SK1389,159,159,0,159,0,0,0,1,1,16,0,3,6,0.0
1304,SK6045,1090,1090,8,975,2,0,2,50,5,209,0,178,307,1.0
1305,SK8005,8,8,0,8,0,0,0,0,0,3,0,0,1,0.0
1306,SK1561,7,7,0,7,0,0,0,1,1,1,0,1,2,0.0
1307,SK8785,753,753,0,753,0,0,0,0,0,0,0,0,0,0.0
1308,SK1142,94,94,0,94,0,0,0,3,0,16,7,18,14,0.0
1309,SK3612,60,60,0,60,0,0,2,5,0,10,9,9,5,0.0
1310,SK4834,452,452,0,452,0,0,0,26,15,39,0,88,41,0.0
1311,SK6208,12,12,0,12,0,0,0,1,0,0,0,1,1,0.0
1312,SK8614,402,402,0,398,0,0,0,0,26,41,24,18,27,0.0
1313,SK8981,408,408,0,408,4,0,0,0,0,141,0,53,58,0.0
1314,SK4015,3,3,0,3,0,0,0,0,2,2,0,0,2,0.0
1315,SK6535,27,27,0,27,0,0,0,0,2,1,0,4,3,0.0
1316,SK6978,869,869,0,869,0,3,2,48,0,169,1,164,59,0.0
1317,SK8240,3,3,0,3,0,0,0,0,0,0,0,0,0,0.0
1318,SK8499,288,288,2,189,0,0,0,3,2,37,0,19,11,0.0
1319,SK7379,840,840,0,840,0,0,0,27,49,64,0,140,104,0.0
1320,SK8985,245,245,0,245,0,0,0,0,2,11,0,55,15,0.0
1321,SK8986,81,81,0,81,0,0,0,0,0,9,0,1,4,0.0
1322,SK2526,222,222,0,222,9,4,0,6,11,26,0,21,29,0.0
1323,SK8888,291,291,0,291,1,9,4,0,8,72,0,13,35,0.0
1324,SK3254,12,12,0,12,0,0,0,3,0,3,0,3,0,0.0
1325,SK6634,8,8,0,4,0,0,0,2,0,0,0,1,0,0.0
1326,FT0152,32,32,0,32,0,2,0,0,0,18,2,2,3,0.0
1327,SK8330,2,2,0,2,0,0,0,0,0,1,0,0,1,0.0
1328,SK0982,509,509,0,502,0,0,1,5,15,230,25,54,42,0.0
1329,SK5019,15,15,0,15,0,0,0,0,0,7,0,2,2,0.0
1330,SK8273,179,179,0,179,0,0,0,10,35,24,0,41,17,0.0
1331,SK0755,2,2,0,2,0,0,0,0,0,1,0,0,0,0.0
1332,SK7916,4,4,0,4,0,0,0,0,0,1,0,1,0,0.0
1333,SK5851,1127,1127,1,1071,0,0,1,64,90,50,48,169,171,1.0
1334,SK8965,3,3,0,3,0,0,0,0,0,2,0,0,1,0.0
1335,SK8969,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0
1336,SK1381,1315,1315,93,954,23,19,8,20,46,322,120,101,221,
1337,SK4928,9,9,0,9,0,0,0,0,0,0,0,1,2,0.0
1338,SK8984,993,993,3,897,2,1,2,0,35,333,28,119,320,
1339,SK8997,436,436,0,430,0,0,0,1,17,95,0,83,50,0.0
1340,SK8911,6,6,0,6,0,0,0,0,0,0,0,5,5,0.0
1341,SK8102,1004,1004,71,428,13,0,0,2,0,126,89,5,62,0.0
1342,SK2596,115,115,0,115,0,0,0,3,13,7,0,3,13,0.0
1343,SK7988,163,163,3,75,0,0,0,5,17,30,2,8,5,0.0
1344,SK1517,572,572,0,572,0,0,0,20,5,8,0,58,23,0.0
1345,SK8399,593,593,0,593,0,0,0,1,5,81,101,3,67,0.0
1346,SK7985,74,74,0,74,0,0,0,2,6,16,0,15,17,0.0
1347,SK8931,81,81,0,81,0,0,0,0,4,11,0,14,7,0.0
1348,SK4903,12,12,0,12,0,0,0,0,0,6,0,1,2,0.0
1349,SK7912,437,437,0,437,0,0,1,7,0,278,0,77,51,0.0
1350,SK8994,604,604,0,604,2,0,0,2,14,169,0,174,192,
1351,SK8991,156,156,0,156,0,0,0,0,0,25,0,21,16,0.0
1352,SK8477,53,53,0,53,0,0,0,2,0,15,0,4,11,0.0
1353,SK7695,710,710,0,710,0,0,1,24,0,114,0,91,60,0.0
1354,SK8989,52,52,0,52,0,0,0,0,0,6,0,0,4,0.0
1355,SK7902,531,531,0,499,0,0,1,27,0,147,11,92,53,0.0
1356,SK5441,6,6,0,6,0,0,0,0,0,2,0,1,0,0.0
1357,SK1657,2,2,0,2,0,0,0,0,0,1,0,0,0,0.0
1358,SK8987,16,16,0,16,0,0,0,0,0,9,0,5,1,0.0
1359,SK8681,106,106,0,106,5,0,0,3,0,9,0,3,9,0.0
1360,SK9013,8,8,0,8,0,3,0,0,0,4,0,1,2,0.0
1361,SK9012,78,78,0,78,0,0,0,0,0,24,0,14,6,0.0
1362,SK8988,753,753,0,753,4,0,0,1,55,60,0,123,66,1.0
1363,SK6966,1,1,0,1,0,0,0,0,0,1,0,0,1,0.0
1364,SK8285,26,26,0,26,0,0,0,0,0,6,0,4,3,0.0
1365,SK4551,7,7,0,7,0,0,0,2,0,3,0,1,3,0.0
1366,SK2264,483,483,0,483,7,0,2,34,41,9,5,88,46,1.0
1367,SK9016,104,104,1,36,0,1,0,0,0,21,0,3,8,0.0
1368,SK8878,2,2,0,2,0,0,0,0,0,2,0,0,0,0.0
1369,SK1845,6,6,0,6,0,0,0,0,2,0,0,0,2,0.0
1370,SK8971,653,653,9,530,5,0,1,0,0,158,7,4,73,1.0
1371,SK1672,149,149,7,117,3,0,0,4,15,41,0,3,12,0.0
1372,SK8168,550,550,0,550,0,0,1,22,0,117,0,99,73,0.0
1373,SK8568,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0
1374,SK8612,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0
1375,SK9018,53,53,0,53,0,1,0,0,5,13,0,2,13,0.0
1376,SK9009,218,218,0,216,7,19,3,1,14,135,33,12,74,0.0
1377,SK9031,143,143,1,85,0,3,34,0,0,68,32,3,11,0.0
1378,SK7850,39,39,0,39,0,0,1,0,4,7,11,2,5,0.0
1379,SK3284,812,812,11,43,0,0,0,2,4,2,1,10,3,0.0
1380,SK9029,2,2,0,2,0,0,0,0,0,1,0,1,0,0.0
1381,SK8485,6,6,0,6,0,0,0,0,0,5,0,0,0,0.0
1382,SK8699,2,2,0,2,0,0,0,0,0,2,0,0,0,0.0
1383,SK9017,701,701,0,561,0,20,3,0,0,244,26,64,138,1.0
1384,SK8998,3,3,0,3,0,0,0,0,0,0,0,1,0,0.0
1385,SK9019,160,160,0,120,0,0,0,0,16,8,8,1,9,0.0
1386,SK6765,350,350,0,350,8,0,0,2,9,58,0,10,39,0.0
1387,SK4572,22,22,0,22,0,0,0,0,0,0,0,1,4,0.0
1388,SK8087,989,989,0,989,0,0,1,51,39,236,0,208,76,1.0
1389,SK0812,264,264,0,142,0,1,0,1,8,8,23,4,16,0.0
1390,SK8036,223,223,0,223,0,0,0,0,0,45,0,0,8,0.0
1391,SK1791,5,5,0,5,0,0,0,0,0,3,0,1,1,0.0
1392,SK9027,14,14,0,14,0,0,0,0,0,4,0,0,1,0.0
1393,SK5208,93,93,0,93,0,0,0,1,2,19,0,6,3,0.0
1394,SK9008,466,466,0,466,0,0,0,3,21,131,0,58,38,1.0
1395,SK9020,321,321,0,321,0,0,0,0,18,23,0,66,8,0.0
1396,SK7573,77,77,0,77,0,0,0,6,8,3,2,9,8,0.0
1397,SK8137,24,24,0,24,0,0,0,3,4,0,0,5,4,0.0
1398,SK9041,433,433,42,195,4,0,0,0,18,48,0,32,31,0.0
1399,SK9002,6,6,0,6,0,0,0,1,1,3,0,0,3,0.0
1400,SK9038,460,460,0,433,0,0,0,0,0,142,0,10,34,0.0
1401,SK8155,124,124,0,124,0,0,0,0,0,73,0,0,13,0.0
1402,SK4705,71,71,0,71,0,0,0,2,1,18,0,9,5,0.0
1403,SK8990,191,191,0,191,0,0,0,0,9,29,0,18,21,0.0
1404,SK8104,16,16,0,16,0,0,0,0,0,4,0,2,1,0.0
1405,SK7567,242,242,0,242,0,0,0,6,0,97,0,21,23,0.0
1406,SK7505,6,6,0,6,0,0,0,0,0,0,0,0,0,0.0
1407,SK8585,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0
1408,SK9026,8,8,0,8,0,0,1,0,0,7,0,0,1,0.0
1409,SK8269,55,55,0,55,0,0,0,1,0,4,0,6,7,0.0
1410,SK4796,653,653,0,653,2,0,0,23,0,36,0,110,65,1.0
1411,SK2182,141,141,0,141,0,0,0,4,19,1,0,13,13,0.0
1412,SK8920,26,26,5,5,1,0,0,0,0,5,3,0,0,0.0
1413,SK8977,6,6,0,6,0,0,0,0,0,3,0,0,1,0.0
1414,SK4490,9,9,0,9,0,0,0,0,0,1,0,0,1,0.0
1415,SK5240,2,2,0,2,0,0,0,0,0,0,0,0,0,0.0
1416,SK9039,1069,1069,0,1069,28,0,0,0,42,433,0,155,230,
1417,SK9025,15,15,0,15,1,1,0,0,1,7,3,1,3,0.0
1418,SK9040,156,156,0,156,0,0,0,0,0,26,0,0,9,0.0
1419,SK9045,273,273,0,273,1,0,0,0,0,16,0,6,18,0.0
1420,SK2823,3,3,0,3,0,0,0,0,0,2,0,0,0,0.0
1421,SK9003,1,1,0,1,0,1,0,0,0,0,0,1,1,0.0
1422,SK9055,149,149,0,149,0,0,0,0,1,26,0,28,11,0.0
1423,SK4467,133,133,0,133,0,0,0,21,0,4,0,48,3,0.0
1424,SK4440,1518,1518,51,409,4,0,0,5,41,97,29,31,29,0.0
1425,SK9064,6,6,0,5,0,0,0,0,0,5,0,0,1,0.0
1426,SK6579,335,335,0,335,0,0,0,11,29,2,0,45,32,0.0
1427,SK9007,63,63,0,63,0,0,0,0,0,29,0,2,8,0.0
1428,SK8841,23,23,2,21,1,1,0,0,0,5,8,1,5,0.0
1429,SK9023,5,5,0,5,0,0,0,0,0,2,0,0,2,0.0
1430,SK9066,120,120,0,120,0,1,0,0,4,37,7,4,14,0.0
1431,SK9047,54,54,0,54,3,0,0,0,0,21,0,3,7,0.0
1432,SK9067,14,14,0,14,0,0,0,0,0,10,0,0,3,0.0
1433,SK8996,7,7,0,7,0,0,0,0,0,4,0,0,1,0.0
1434,SK9056,123,123,0,123,4,0,0,0,6,30,0,6,8,0.0
1435,SK0968,2,2,0,2,0,0,0,0,0,0,0,0,1,0.0
1436,SK5814,23,23,0,23,0,0,0,0,2,9,0,2,1,0.0
1437,SK3229,162,162,0,161,0,0,0,5,3,1,0,19,13,0.0
1438,SK9054,24,24,0,24,0,0,0,0,0,13,0,2,5,0.0
1439,SK9011,44,44,0,44,0,0,0,0,0,22,0,7,2,0.0
1440,SK9037,6,6,0,6,0,0,1,0,0,2,0,2,0,0.0
1441,SK4394,279,279,0,279,0,0,0,25,0,22,0,82,38,0.0
1442,SK9051,20,20,0,20,0,0,0,0,0,11,0,2,3,0.0
1443,SK8925,4,4,0,4,0,0,0,0,0,2,0,2,0,0.0
1444,SK9073,1020,1020,0,1020,0,0,1,0,4,266,0,238,100,
1445,SK9024,273,273,0,273,0,0,4,0,7,134,52,1,35,0.0
1446,SK6670,5,5,0,5,0,0,0,0,0,3,0,0,0,0.0
1447,SK8671,9,9,0,9,0,0,0,0,0,5,0,0,3,0.0
1448,SK6604,507,507,0,507,0,0,0,4,0,57,153,4,173,1.0
1449,SK9060,38,38,0,38,0,0,0,0,0,12,0,6,1,0.0
1450,SK9081,21,21,0,21,0,0,0,0,0,10,0,1,3,0.0
1451,SK6433,36,36,0,36,0,0,0,2,0,5,0,4,4,0.0
1452,SK8650,323,323,0,318,2,1,0,14,22,1,1,48,30,0.0
1453,SK9080,415,415,0,415,1,0,0,0,12,66,0,10,37,0.0
1454,SK9078,11,11,0,11,0,3,0,0,0,4,4,2,3,0.0
1455,SK9085,1459,1459,2,1158,0,1,66,3,43,596,207,136,235,
1456,SK3723,74,74,0,74,0,0,0,0,2,5,0,0,13,0.0
1457,SK7370,257,257,0,257,0,0,0,0,1,2,0,0,4,0.0
1458,SK4537,477,477,0,477,0,0,0,10,25,103,0,54,44,0.0
1459,SK5051,28,28,0,28,0,0,0,2,2,2,0,2,1,0.0
1460,SK3545,422,422,0,422,0,0,0,31,0,47,0,164,23,0.0
1461,SK8894,610,610,0,610,5,0,1,0,34,184,145,14,103,0.0
1462,SK9087,452,452,0,452,0,0,0,0,10,171,23,65,73,0.0
1463,SK9058,1,1,0,1,0,0,0,0,0,1,0,0,0,0.0
1464,SK3808,98,98,0,98,1,0,0,4,0,11,11,10,15,0.0
1465,SK9105,541,541,0,541,1,0,0,0,0,84,0,11,27,0.0
1466,SK6226,108,108,0,108,0,0,0,6,8,32,0,20,10,0.0
1467,SK9014,92,92,0,92,0,0,0,0,0,20,0,12,2,0.0
1468,SK6213,4,4,0,4,0,0,0,0,0,0,0,0,2,0.0
1469,SK2329,5,5,0,5,0,0,0,0,0,2,0,0,0,0.0
1470,SK3314,1050,1050,8,698,1,0,0,42,1,63,17,125,130,1.0
1471,SK4685,165,165,7,149,0,0,0,0,1,33,4,1,7,0.0
1472,SK8193,30,30,0,30,0,0,0,1,3,2,0,2,3,0.0
1473,SK7179,1,1,0,1,0,0,0,1,1,1,0,0,1,0.0
1474,SK6988,19,19,0,7,0,0,0,0,0,7,3,0,3,0.0
1475,SK9050,43,43,0,43,5,0,0,0,0,15,0,5,8,0.0
1476,SK1481,1037,1037,0,940,0,0,0,15,21,541,6,136,233,
1477,SK9079,495,495,0,407,0,0,0,0,0,96,0,43,24,0.0
1478,SK2742,16,16,0,16,0,0,0,0,0,9,0,1,1,0.0
1479,SK9077,9,9,0,9,0,0,0,0,0,8,0,0,0,0.0
1480,SK1636,258,258,0,258,0,0,0,8,0,21,0,33,28,0.0
1481,SK9106,1,1,0,1,0,0,0,0,0,0,0,1,1,0.0
1482,SK9103,2,2,0,2,0,0,0,0,0,1,0,1,0,0.0
1483,SK8982,11,11,0,1,0,0,0,0,0,0,1,0,0,0.0
1484,SK2031,10,10,0,10,0,0,0,2,0,1,0,3,2,0.0
1485,SK9107,34,34,0,34,0,0,1,0,4,21,10,0,9,0.0
1486,SK9109,32,32,0,32,0,0,0,0,0,11,0,4,2,0.0
1487,SK9083,7,7,0,7,0,0,0,0,0,1,0,0,0,0.0
1488,SK7965,490,490,0,490,0,0,0,37,7,83,0,77,64,1.0
1489,SK9118,973,973,0,973,0,0,0,0,0,800,0,68,125,1.0
1490,SK9127,177,177,0,177,0,0,0,0,0,37,0,4,25,0.0
1491,SK5352,232,232,0,232,0,0,0,1,0,125,0,29,28,0.0
1492,SK7594,66,66,0,66,1,0,0,0,0,1,0,0,2,0.0
1493,SK3830,285,285,0,285,0,0,0,17,0,3,4,73,15,0.0
1494,SK2740,729,729,0,724,0,0,1,18,20,118,15,107,30,0.0
1495,SK4233,1182,1182,48,432,2,0,3,37,35,132,26,36,42,1.0
1496,SK8079,350,350,11,61,0,0,1,2,6,9,6,7,5,0.0
1497,SK9100,15,15,0,15,0,0,0,0,0,12,0,0,2,0.0
1498,SK3107,80,80,0,80,0,0,0,0,2,55,0,7,4,0.0
1499,SK9134,27,27,0,27,0,0,0,0,0,3,0,7,2,0.0
1500,SK9138,5,5,0,5,1,0,0,0,0,0,0,0,0,0.0
1501,SK9124,439,439,0,439,0,0,0,0,0,18,0,109,35,0.0
1502,SK1204,361,361,0,361,2,0,0,17,19,35,0,58,40,0.0
1503,SK1251,16,16,0,16,0,0,0,1,0,0,0,4,2,0.0
1504,SK8347,4,4,0,4,0,0,0,0,0,1,0,0,1,0.0
1505,SK9113,2,2,0,2,0,0,0,0,0,0,0,0,0,0.0
1506,SK9135,797,797,0,797,1,0,0,0,25,288,0,76,103,0.0
1507,SK8128,39,39,0,39,0,0,0,0,0,2,1,0,3,0.0
1508,SK5842,197,197,0,197,0,0,0,10,13,33,0,46,30,0.0
1509,SK9121,1122,1122,8,998,3,0,0,0,35,69,36,38,179,1.0
1510,SK7511,411,411,0,411,1,0,0,16,54,76,34,61,95,0.0
1511,SK9102,295,295,0,295,0,0,0,0,0,163,0,23,38,0.0
1512,SK2644,9,9,0,9,0,0,0,0,0,0,0,0,0,0.0
1513,SK6131,3,3,0,3,0,0,0,0,0,0,0,0,0,0.0
1514,SK9061,71,71,0,71,0,1,0,0,4,12,17,0,9,0.0
1515,SK6073,3,3,0,3,0,0,0,0,2,1,0,0,2,0.0
1516,SK8258,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0
1517,SK2347,3,3,0,3,0,0,0,0,0,1,0,0,0,0.0
1518,SK1143,473,473,0,473,2,0,0,42,13,60,0,116,43,0.0
1519,SK9156,19,19,0,19,0,0,0,0,3,11,0,3,3,0.0
1520,SK9157,50,50,0,50,0,0,0,0,0,6,0,3,7,0.0
1521,SK9139,18,18,0,18,0,0,0,0,0,7,0,5,2,0.0
1522,SK9152,221,221,0,221,0,0,0,0,0,133,0,0,16,0.0
1523,SK2703,479,479,0,479,0,3,5,19,0,170,12,124,83,0.0
1524,SK9151,163,163,0,163,0,0,0,0,16,63,0,18,25,0.0
1525,SK9155,4,4,0,4,0,0,0,0,0,2,0,1,0,0.0
1526,SK3208,1021,1021,0,1021,1,0,0,10,39,174,0,36,98,1.0
1527,SK9136,872,872,0,872,2,0,0,3,50,131,0,167,115,1.0
1528,SK2838,46,46,10,1,0,0,0,0,0,0,0,0,0,0.0
1529,SK7131,568,568,0,568,3,0,0,50,96,65,0,131,118,0.0
1530,SK8120,2,2,0,2,0,0,0,0,0,2,0,0,0,0.0
1531,SK8200,1,1,0,1,0,0,0,0,0,0,1,0,0,0.0
1532,SK9140,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0
1533,SK9143,423,423,0,423,0,0,0,2,0,200,0,76,39,0.0
1534,SK9154,116,116,0,116,12,0,0,0,0,22,0,1,17,0.0
1535,SK9115,180,180,43,32,1,0,0,0,0,19,8,0,7,0.0
1536,SK9161,3,3,0,3,0,0,0,0,0,1,0,0,0,0.0
1537,SK6768,4,4,0,4,1,0,0,0,0,1,0,0,0,0.0
1538,SK8387,546,546,0,537,0,47,49,4,10,140,163,3,161,0.0
1539,SK0809,236,236,0,236,0,0,0,17,17,8,0,41,44,0.0
1540,SK9162,1511,1511,67,1203,1,0,143,1,1,502,148,179,194,
1541,SK9114,1,1,0,1,0,0,0,0,0,1,0,0,0,0.0
1542,SK5335,145,145,0,41,0,0,0,1,2,3,0,7,2,0.0
1543,SK4154,2,2,0,2,0,0,0,0,0,2,0,0,0,0.0
1544,SK9148,3,3,0,3,0,0,0,0,0,1,0,0,1,0.0
1545,SK9150,10,10,0,10,0,0,0,0,0,6,0,0,0,0.0
1546,SK0729,605,605,8,383,0,0,0,8,34,45,18,31,32,1.0
1547,SK5292,65,65,0,65,0,0,0,10,0,3,0,17,4,0.0
1548,SK0836,186,186,0,185,0,0,0,17,11,10,0,39,32,0.0
1549,SK8444,2,2,0,2,0,0,0,0,0,1,0,1,0,0.0
1550,SK7734,339,339,0,339,0,0,1,10,13,104,14,46,30,0.0
1551,SK9158,838,838,0,838,0,0,0,1,0,227,0,181,113,1.0
1552,SK9110,13,13,0,13,0,0,0,0,0,7,0,3,3,0.0
1553,SK6937,68,68,0,68,0,0,0,1,0,33,0,12,4,0.0
1554,SK8479,491,491,0,491,0,0,0,24,11,153,0,110,29,0.0
1555,SK4984,4,4,0,4,0,0,0,0,0,1,0,3,0,0.0
1556,SK7777,3,3,0,3,0,0,0,0,0,0,0,0,0,0.0
1557,SK9172,990,990,0,990,1,0,1,0,46,208,42,119,127,
1558,FT0127,44,44,0,44,0,0,0,0,0,30,0,2,7,0.0
1559,SK9125,226,226,0,226,7,0,0,0,31,41,0,4,48,0.0
1560,SK9144,1605,1605,0,1116,0,1,21,0,28,313,293,21,283,1.0
1561,SK4159,77,77,0,77,0,0,0,2,0,15,0,12,7,0.0
1562,SK9174,8,8,0,8,0,0,0,0,0,1,0,0,1,0.0
1563,SK9176,80,80,0,80,0,0,0,0,0,22,0,6,11,0.0
1564,SK4919,199,199,0,76,0,0,0,3,3,2,0,11,7,0.0
1565,SK2184,110,110,0,110,7,0,0,1,7,7,0,0,0,0.0
1566,SK9171,1039,1039,0,1039,0,0,2,0,35,497,45,176,290,1.0
1567,SK7339,52,52,0,52,0,0,0,1,0,8,0,4,7,0.0
1568,SK7496,1,1,0,1,0,0,0,0,0,1,0,0,0,0.0
1569,SK8902,79,79,0,79,1,0,0,0,0,6,0,13,7,0.0
1570,SK9160,83,83,0,83,0,0,0,0,0,34,0,11,21,0.0
1571,SK7479,752,752,0,745,0,0,1,31,16,321,2,167,282,1.0
1572,SK8054,63,63,0,63,0,0,0,2,0,37,0,7,2,0.0
1573,SK6328,145,145,0,143,1,0,0,3,7,2,11,1,13,0.0
1574,SK9184,31,31,0,31,0,0,0,0,1,13,2,0,2,0.0
1575,SK7687,142,142,0,142,0,0,0,8,0,65,0,15,40,0.0
1576,SK8420,340,340,0,340,0,0,0,14,0,96,0,81,35,0.0
1577,SK9063,1,1,0,1,0,0,0,0,0,1,0,0,0,0.0
1578,SK8274,1,1,0,1,0,0,0,0,0,1,0,0,1,0.0
1579,SK9186,980,980,4,929,1,0,0,0,0,232,0,30,106,1.0
1580,SK5431,14,14,0,14,0,0,0,0,0,4,0,3,2,0.0
1581,SK2125,55,55,22,13,4,0,0,0,2,4,0,0,2,0.0
1582,SK9191,825,825,43,555,34,0,0,0,40,51,8,20,137,0.0
1583,SK9084,5,5,0,5,0,0,0,0,0,2,0,0,0,0.0
1584,SK9170,3,3,0,3,0,0,0,0,0,1,0,0,0,0.0
1585,SK7853,3,3,0,3,0,0,0,0,0,1,0,1,0,0.0
1586,SK9195,1306,1306,4,1193,2,0,1,0,32,187,261,23,166,
1587,SK7225,6,6,0,6,0,0,0,0,0,3,0,0,0,0.0
1588,SK9088,1483,1483,17,1286,3,0,1,0,6,324,282,7,292,0.0
1589,SC0155,3,3,0,1,0,0,0,0,0,1,0,0,0,0.0
1590,SC0132,25,25,0,0,0,0,0,0,0,0,0,0,0,0.0
1591,SK9192,453,453,0,453,0,0,0,0,0,69,0,10,82,0.0
1592,SC0134,26,26,0,1,0,0,0,0,0,0,0,0,0,0.0
1593,SK4896,102,102,0,102,0,0,0,0,0,6,0,4,13,0.0
1594,SK9166,654,654,0,574,0,0,4,0,43,250,30,87,62,0.0
1595,SC0116,59,59,0,0,0,0,0,0,0,0,0,0,0,0.0
1596,SK9212,462,462,8,405,12,0,0,0,0,37,77,7,107,0.0
1597,SK8039,519,519,0,519,0,0,0,26,0,63,0,94,44,0.0
1598,SK8251,98,98,3,39,0,0,0,4,3,8,0,6,0,0.0
1599,SK4809,175,175,0,175,2,0,0,3,3,54,48,10,48,0.0
1600,SK1226,15,15,0,15,0,0,0,1,1,0,0,1,1,0.0
1601,SK9217,56,56,0,56,0,0,1,0,2,6,3,4,6,0.0
1602,SK9175,1,1,0,1,0,0,0,0,0,1,0,0,0,0.0
1603,SK9213,5,5,0,5,0,0,0,0,0,0,0,0,1,0.0
1604,SK9169,1,1,0,1,0,0,0,0,0,1,0,0,0,0.0
1605,SK8643,1,1,0,1,0,0,0,0,0,0,1,0,0,0.0
1606,SK9243,28,28,0,28,0,0,0,0,0,9,0,2,9,0.0
1607,SK9235,78,78,0,78,0,0,0,0,0,18,17,2,16,0.0
1608,SC0122,12,12,0,0,0,0,0,0,0,0,0,0,0,0.0
1609,SK9197,122,122,0,122,0,0,0,0,8,36,0,2,39,0.0
1610,SK6372,20,20,0,20,0,0,0,3,0,6,0,5,1,0.0
1611,SK9202,21,21,0,21,0,0,0,0,0,4,4,0,5,0.0
1612,SC0136,65,65,0,0,0,0,0,0,0,0,0,0,0,0.0
1613,SK9205,84,84,0,84,3,0,0,0,4,6,0,8,7,0.0
1614,SC0138,367,367,0,0,0,0,0,0,0,0,0,0,0,1.0
1615,SK9196,919,919,2,861,17,2,4,1,16,110,101,13,114,1.0
1616,SK9076,268,268,0,267,0,0,10,0,5,237,163,9,137,0.0
1617,SK7128,9,9,1,6,0,0,0,0,0,3,0,0,4,0.0
1618,SC0139,4,4,0,0,0,0,0,0,0,0,0,0,0,0.0
1619,SK4584,608,608,0,608,0,0,0,14,25,30,0,99,49,1.0
1620,SK9206,227,227,0,227,0,0,0,0,16,44,23,3,61,0.0
1621,SK9198,137,137,0,137,0,0,0,0,0,27,0,1,11,0.0
1622,SK7405,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0
1623,SK6272,36,36,0,36,4,0,0,0,0,4,1,0,5,0.0
1624,SK9159,632,632,0,632,18,0,0,0,63,179,0,59,106,0.0
1625,SK9236,399,399,0,399,1,0,0,0,0,110,0,0,47,0.0
1626,SK9222,533,533,0,390,0,0,0,0,41,56,26,6,47,0.0
1627,SK9260,30,30,0,30,0,0,0,0,0,7,6,1,5,0.0
1628,SC0156,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0
1629,SC0148,109,109,0,0,0,0,0,0,0,0,0,0,0,0.0
1630,SK9190,782,782,5,655,14,0,1,0,40,191,49,14,44,1.0
1631,SC0129,2,2,0,0,0,0,0,0,0,0,0,0,0,0.0
1632,SK9200,374,374,0,374,3,0,0,0,0,21,0,3,39,0.0
1633,SK6344,281,281,0,281,0,0,0,11,0,72,0,48,27,0.0
1634,SK9249,7,7,0,7,2,0,0,0,0,1,0,1,1,0.0
1635,SK9251,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0
1636,SK1370,86,86,0,86,0,0,0,9,7,4,0,19,11,0.0
1637,SK8364,165,165,0,165,0,0,0,1,0,116,0,9,39,0.0
